SALESORDERID,SALESORDERITEM,PRODUCTID,QUANTITY,QUANTITYUNIT
200004352,40,MZ-FG-C990,6,EA
200004352,50,TG11,7,EA
200004353,10,MZ-FG-C900,8,EA
200004354,10,MZ-TG-Y240,4,EA
200004354,20,MZ-FG-E15,8,EA
200004354,30,MZ-FG-E103,5,EA
200004355,10,MZ-FG-E16,1,EA
200004355,20,MZ-FG-E16,10,EA
200004356,10,MZ-TG-Y240,10,EA
200004356,20,MZ-TG-E202,10,EA
200004356,30,MZ-TG-A20,5,EA
200004356,40,MZ-FG-E16,5,EA
200004356,50,MZ-FG-E17,1,EA
200004357,10,MZ-TG-Y120,2,EA
200004357,20,MZ-TG-A25,6,EA
200004358,10,MZ-TG-SR01,7,EA
200004358,20,MZ-FG-E101,4,EA
200004358,30,MZ-FG-E103,10,EA
200004359,10,MZ-TG-E202,2,EA
200004359,20,MZ-FG-E101,6,EA
200004359,30,MZ-TG-Y240,4,EA
200004359,40,MZ-FG-C990,3,EA
200004359,50,M1,7,EA
200004360,10,MZ-TG-Y200,4,EA
200004360,20,CM-FL-V00,6,EA
200004360,30,MZ-TG-SR01,1,EA
200004360,40,MZ-FG-E101,5,EA
200004361,10,MZ-TG-A20,6,EA
200004361,20,MZ-FG-M550,9,EA
200004361,30,MZ-FG-M500,9,EA
200004361,40,TG11,3,EA
200004361,50,MZ-FG-E16,7,EA
200004361,60,MZ-FG-E17,4,EA
200004362,10,CM-FL-V00,10,EA
200004363,10,MZ-FG-E17,3,EA
200004363,20,MZ-FG-C950,6,EA
200004364,10,MZ-FG-C950,9,EA
200004365,10,MZ-FG-M550,1,EA
200004366,10,MZ-FG-R200,8,EA
200004366,20,MZ-FG-C21,1,EA
200004366,30,MZ-FG-C20,9,EA
200004366,40,MZ-FG-E103,3,EA
200004367,10,MZ-TG-A25,7,EA
200004367,20,MZ-FG-C990,10,EA
200004367,30,MZ-FG-C10,7,EA
200004367,40,MZ-TG-Y200,6,EA
200004367,50,MZ-TG-SR01,10,EA
200004367,60,M-01,1,EA
200004368,10,MZ-FG-C900,9,EA
200004369,10,MZ-FG-R100,7,EA
200004369,20,MZ-FG-C21,3,EA
200004369,30,MZ-FG-E16,8,EA
200004369,40,MZ-FG-M550,10,EA
200004369,50,MZ-TG-Y240,8,EA
200004370,10,MZ-TG-Y200,3,EA
200004370,20,MZ-FG-C900,10,EA
200004370,30,MZ-TG-SR01,9,EA
200004370,40,MZ-FG-M550,2,EA
200004371,10,MZ-FG-C21,6,EA
200004371,20,MZ-FG-C900,10,EA
200004371,30,MZ-TG-A20,7,EA
200004371,40,MZ-TG-A26,9,EA
200004371,50,MZ-TG-A26,4,EA
200004372,10,MZ-FG-R200,7,EA
200004372,20,MZ-FG-C21,10,EA
200004372,30,MZ-FG-R200,2,EA
200004372,40,CM-FL-V00,2,EA
200004372,50,MZ-FG-C20,2,EA
200004372,60,MZ-TG-A27,8,EA
200004373,10,MZ-TG-SR01,6,EA
200004373,20,FG226,10,EA
200004373,30,M1,5,EA
200004373,40,MZ-TG-A25,9,EA
200004373,50,MZ-TG-A27,2,EA
200004373,60,MZ-FG-C950,2,EA
200004374,10,MZ-FG-E108,1,EA
200004375,10,MZ-TG-E202,4,EA
200004375,20,MZ-TG-Y120,7,EA
200004375,30,MZ-TG-SR01,9,EA
200004375,40,MZ-FG-R100,4,EA
200004376,10,MZ-FG-E17,2,EA
200004376,20,MZ-TG-Y120,3,EA
200004376,30,MZ-FG-E103,8,EA
200004377,10,MZ-TG-A25,2,EA
200004377,20,MZ-TG-E202,4,EA
200004377,30,MZ-FG-C10,1,EA
200004377,40,MZ-TG-A27,3,EA
200004378,10,MZ-FG-P010,9,EA
200004378,20,MZ-FG-R100,2,EA
200004378,30,MZ-TG-A20,10,EA
200004378,40,MZ-FG-E17,8,EA
200004378,50,MZ-FG-E15,2,EA
200004379,10,FG226,1,EA
200004379,20,MZ-FG-R300,4,EA
200004380,10,MZ-FG-M500,8,EA
200004380,20,MZ-TG-A20,7,EA
200004380,30,MZ-TG-SR01,1,EA
200004380,40,MZ-FG-C900,10,EA
200004381,10,MZ-TG-A20,10,EA
200004381,20,MZ-FG-E108,2,EA
200004382,10,CM-FL-V00,7,EA
200004382,20,MZ-FG-E16,8,EA
200004382,30,MZ-FG-R200,3,EA
200004382,40,MZ-TG-Y120,3,EA
200004382,50,MZ-FG-R300,4,EA
200004382,60,M-01,4,EA
200004383,10,MZ-FG-C990,5,EA
200004383,20,MZ-FG-C900,4,EA
200004383,30,MZ-TG-A26,8,EA
200004383,40,MZ-FG-E15,3,EA
200004383,50,MZ-FG-C990,9,EA
200004383,60,MZ-FG-R100,3,EA
200004384,10,MZ-FG-M550,2,EA
200004384,20,MZ-FG-E101,1,EA
200004384,30,MZ-FG-E103,5,EA
200004385,10,MZ-FG-C990,8,EA
200004385,20,MZ-TG-Y200,5,EA
200004385,30,MZ-FG-E15,9,EA
200004386,10,MZ-TG-Y200,6,EA
200004386,20,MZ-TG-E202,5,EA
200004386,30,MZ-FG-R200,7,EA
200004386,40,MZ-TG-A20,5,EA
200004386,50,MZ-FG-E108,8,EA
200004386,60,M1,7,EA
200004387,10,MZ-FG-C990,10,EA
200004387,20,FG226,7,EA
200004387,30,MZ-FG-C10,1,EA
200004387,40,MZ-FG-M525,9,EA
200004387,50,TG11,7,EA
200004387,60,CM-FL-V00,1,EA
200004388,10,MZ-FG-E101,8,EA
200004388,20,TG11,9,EA
200004388,30,MZ-TG-A20,10,EA
200004388,40,MZ-FG-E101,3,EA
200004388,50,MZ-FG-E103,6,EA
200004389,10,MZ-TG-A20,5,EA
200004389,20,MZ-TG-E202,9,EA
200004390,10,MZ-TG-A26,5,EA
200004390,20,MZ-FG-R100,4,EA
200004390,30,MZ-TG-SR01,8,EA
200004390,40,M1,9,EA
200004391,10,MZ-FG-C990,10,EA
200004391,20,MZ-FG-E17,10,EA
200004392,10,MZ-TG-SR01,8,EA
200004393,10,MZ-FG-E102,2,EA
200004393,20,MZ-FG-R300,3,EA
200004393,30,MZ-FG-C990,3,EA
200004393,40,MZ-FG-C990,10,EA
200004393,50,MZ-FG-P010,3,EA
200004394,10,TG11,2,EA
200004394,20,TG11,6,EA
200004394,30,MZ-FG-E103,5,EA
200004395,10,MZ-FG-R300,4,EA
200004395,20,MZ-FG-C950,7,EA
200004395,30,MZ-TG-SR01,10,EA
200004395,40,MZ-TG-SR01,1,EA
200004396,10,MZ-FG-E17,5,EA
200004396,20,MZ-TG-A27,7,EA
200004396,30,MZ-FG-E103,2,EA
200004397,10,M-01,2,EA
200004398,10,MZ-FG-M525,8,EA
200004398,20,MZ-FG-E108,2,EA
200004399,10,MZ-FG-E15,2,EA
200004399,20,MZ-FG-C10,8,EA
200004399,30,MZ-FG-M500,5,EA
200004399,40,MZ-FG-E16,3,EA
200004399,50,MZ-TG-Y120,2,EA
200004399,60,MZ-TG-E202,2,EA
200004400,10,MZ-TG-A26,4,EA
200004400,20,MZ-FG-R100,4,EA
200004400,30,MZ-FG-C10,3,EA
200004400,40,MZ-FG-C20,6,EA
200004400,50,MZ-FG-E103,2,EA
200004401,10,MZ-FG-E102,10,EA
200004401,20,MZ-FG-E15,4,EA
200004401,30,MZ-FG-C21,1,EA
200004401,40,MZ-TG-E202,2,EA
200004402,10,MZ-TG-E202,1,EA
200004402,20,MZ-FG-R200,7,EA
200004403,10,CM-FL-V00,6,EA
200004403,20,M-01,6,EA
200004403,30,MZ-FG-C950,10,EA
200004403,40,MZ-FG-C20,9,EA
200004403,50,MZ-TG-SR01,8,EA
200004403,60,MZ-FG-E17,9,EA
200004404,10,MZ-TG-Y200,4,EA
200004404,20,MZ-FG-E17,6,EA
200004404,30,MZ-FG-E103,1,EA
200004405,10,MZ-TG-Y240,7,EA
200004406,10,MZ-FG-M525,7,EA
200004406,20,MZ-FG-E108,3,EA
200004406,30,MZ-FG-E103,1,EA
200004407,10,MZ-TG-Y200,6,EA
200004407,20,MZ-FG-M550,3,EA
200004407,30,MZ-FG-P010,10,EA
200004407,40,MZ-FG-M525,2,EA
200004408,10,MZ-FG-C21,4,EA
200004408,20,MZ-FG-E15,10,EA
200004408,30,MZ-TG-A20,8,EA
200004408,40,MZ-FG-C990,9,EA
200004408,50,TG11,8,EA
200004409,10,MZ-TG-Y200,6,EA
200004409,20,FG226,1,EA
200004409,30,MZ-FG-E101,8,EA
200004409,40,MZ-FG-E15,7,EA
200004409,50,MZ-FG-C21,2,EA
200004410,10,TG11,6,EA
200004410,20,MZ-FG-R200,3,EA
200004410,30,MZ-TG-SR01,3,EA
200004410,40,CM-FL-V00,2,EA
200004411,10,MZ-FG-C10,10,EA
200004412,10,MZ-FG-C20,1,EA
200004413,10,MZ-TG-A20,4,EA
200004413,20,TG11,8,EA
200004413,30,MZ-FG-E15,6,EA
200004413,40,MZ-TG-A27,7,EA
200004413,50,MZ-FG-R300,7,EA
200004413,60,MZ-FG-E101,3,EA
200004414,10,MZ-FG-R100,9,EA
200004414,20,M1,2,EA
200004414,30,MZ-FG-C20,4,EA
200004414,40,MZ-FG-E15,7,EA
200004415,10,MZ-FG-E15,3,EA
200004415,20,MZ-FG-P010,1,EA
200004415,30,MZ-FG-C10,5,EA
200004415,40,MZ-FG-M525,9,EA
200004415,50,TG11,7,EA
200004416,10,MZ-FG-C900,2,EA
200004416,20,MZ-TG-Y240,3,EA
200004416,30,MZ-FG-C20,8,EA
200004416,40,MZ-FG-C20,2,EA
200004417,10,MZ-FG-E102,9,EA
200004417,20,MZ-FG-E102,7,EA
200004417,30,MZ-TG-A20,10,EA
200004417,40,CM-FL-V00,5,EA
200004417,50,MZ-TG-A25,3,EA
200004417,60,MZ-FG-C20,10,EA
200004418,10,MZ-TG-A26,4,EA
200004419,10,MZ-FG-C20,9,EA
200004419,20,MZ-TG-A20,6,EA
200004419,30,CM-FL-V00,2,EA
200004420,10,CM-FL-V00,5,EA
200004420,20,MZ-FG-C950,5,EA
200004421,10,TG11,5,EA
200004421,20,FG226,7,EA
200004421,30,MZ-FG-C21,2,EA
200004421,40,CM-FL-V00,7,EA
200004421,50,MZ-FG-C10,4,EA
200004421,60,MZ-TG-SR01,7,EA
200004422,10,MZ-FG-E108,4,EA
200004422,20,MZ-TG-A20,6,EA
200004423,10,MZ-FG-C10,3,EA
200004423,20,MZ-FG-M525,2,EA
200004424,10,MZ-TG-E202,8,EA
200004424,20,MZ-TG-A26,7,EA
200004424,30,MZ-TG-A20,7,EA
200004424,40,MZ-FG-R200,10,EA
200004424,50,MZ-FG-E101,1,EA
200004425,10,MZ-FG-E102,9,EA
200004426,10,MZ-FG-C21,3,EA
200004426,20,CM-FL-V00,8,EA
200004426,30,MZ-FG-R200,8,EA
200004426,40,MZ-TG-A20,5,EA
200004426,50,MZ-FG-C990,2,EA
200004426,60,MZ-FG-C990,2,EA
200004427,10,MZ-FG-C21,9,EA
200004427,20,MZ-TG-Y200,8,EA
200004427,30,MZ-FG-C950,1,EA
200004427,40,MZ-FG-C10,9,EA
200004428,10,MZ-FG-E108,1,EA
200004428,20,CM-FL-V00,3,EA
200004429,10,MZ-TG-A25,8,EA
200004429,20,MZ-FG-P010,6,EA
200004430,10,MZ-FG-E101,10,EA
200004431,10,MZ-FG-E101,10,EA
200004431,20,MZ-FG-E108,6,EA
200004432,10,MZ-TG-A27,9,EA
200004432,20,MZ-FG-R300,7,EA
200004432,30,MZ-FG-E103,1,EA
200004433,10,CM-FL-V00,10,EA
200004434,10,MZ-FG-R200,6,EA
200004434,20,MZ-TG-A20,3,EA
200004435,10,MZ-TG-Y240,8,EA
200004435,20,MZ-FG-E17,9,EA
200004435,30,MZ-FG-P010,2,EA
200004435,40,FG226,2,EA
200004435,50,MZ-TG-SR01,10,EA
200004435,60,MZ-FG-E17,4,EA
200004436,10,MZ-FG-M500,2,EA
200004436,20,MZ-FG-M525,1,EA
200004436,30,MZ-TG-A20,2,EA
200004436,40,MZ-TG-A27,2,EA
200004436,50,MZ-TG-Y120,1,EA
200004437,10,MZ-TG-E202,5,EA
200004437,20,MZ-FG-C990,6,EA
200004437,30,MZ-FG-C950,2,EA
200004437,40,MZ-FG-C20,6,EA
200004438,10,MZ-FG-R200,2,EA
200004438,20,CM-FL-V00,2,EA
200004439,10,MZ-FG-C990,3,EA
200004439,20,MZ-TG-A25,3,EA
200004439,30,MZ-FG-M525,4,EA
200004439,40,MZ-TG-A20,2,EA
200004439,50,FG226,7,EA
200004439,60,MZ-FG-R300,10,EA
200004440,10,M-01,9,EA
200004440,20,MZ-FG-E17,3,EA
200004440,30,MZ-FG-E15,7,EA
200004441,10,MZ-TG-A25,10,EA
200004441,20,MZ-TG-Y200,2,EA
200004441,30,MZ-FG-E15,1,EA
200004441,40,MZ-TG-A20,2,EA
200004441,50,MZ-FG-R200,8,EA
200004441,60,MZ-FG-C10,2,EA
200004442,10,MZ-FG-E102,7,EA
200004442,20,MZ-FG-C10,8,EA
200004442,30,MZ-FG-R200,7,EA
200004442,40,MZ-TG-A20,7,EA
200004442,50,MZ-TG-A27,7,EA
200004442,60,MZ-FG-R300,3,EA
200004443,10,MZ-FG-E108,1,EA
200004443,20,MZ-TG-Y200,7,EA
200004444,10,TG11,8,EA
200004444,20,MZ-FG-C20,3,EA
200004444,30,MZ-FG-E103,3,EA
200004445,10,M-01,9,EA
200004445,20,TG11,7,EA
200004445,30,MZ-FG-E15,8,EA
200004446,10,MZ-FG-C990,3,EA
200004446,20,M-01,4,EA
200004446,30,MZ-FG-C20,3,EA
200004446,40,M1,10,EA
200004447,10,MZ-FG-C21,4,EA
200004447,20,MZ-FG-E15,9,EA
200004447,30,MZ-FG-E108,8,EA
200004447,40,MZ-FG-E103,8,EA
200004447,50,MZ-FG-C900,8,EA
200004447,60,MZ-FG-C950,4,EA
200004448,10,MZ-FG-R100,2,EA
200004448,20,MZ-FG-R300,5,EA
200004448,30,MZ-FG-R200,10,EA
200004448,40,MZ-TG-Y120,5,EA
200004448,50,MZ-FG-C20,9,EA
200004448,60,MZ-TG-E202,6,EA
200004449,10,MZ-FG-E102,8,EA
200004449,20,MZ-FG-E102,9,EA
200004449,30,MZ-FG-E16,5,EA
200004450,10,M-01,3,EA
200004450,20,MZ-FG-E17,9,EA
200004450,30,MZ-FG-E15,2,EA
200004451,10,MZ-FG-R100,7,EA
200004451,20,MZ-TG-SR01,8,EA
200004451,30,MZ-TG-Y120,8,EA
200004451,40,MZ-FG-C20,6,EA
200004451,50,MZ-FG-E17,10,EA
200004451,60,MZ-FG-E108,7,EA
200004452,10,MZ-FG-R200,2,EA
200004452,20,MZ-FG-C950,3,EA
200004452,30,MZ-FG-R200,7,EA
200004452,40,MZ-FG-R200,1,EA
200004452,50,MZ-TG-Y120,9,EA
200004452,60,MZ-TG-A25,7,EA
200004453,10,MZ-FG-C21,5,EA
200004453,20,MZ-FG-R300,1,EA
200004453,30,TG11,4,EA
200004454,10,MZ-FG-E101,5,EA
200004454,20,MZ-FG-R200,3,EA
200004454,30,MZ-TG-A20,5,EA
200004454,40,MZ-FG-E103,3,EA
200004454,50,MZ-FG-C950,8,EA
200004455,10,MZ-TG-SR01,8,EA
200004455,20,MZ-FG-E103,4,EA
200004455,30,MZ-TG-SR01,6,EA
200004455,40,MZ-FG-E103,7,EA
200004456,10,MZ-FG-E15,2,EA
200004456,20,MZ-FG-C900,2,EA
200004457,10,MZ-FG-R100,7,EA
200004457,20,MZ-FG-E16,2,EA
200004457,30,MZ-FG-E15,1,EA
200004457,40,M1,5,EA
200004457,50,TG11,9,EA
200004457,60,M1,3,EA
200004458,10,MZ-FG-C10,1,EA
200004458,20,MZ-TG-Y240,4,EA
200004458,30,MZ-FG-C20,2,EA
200004458,40,MZ-FG-E15,10,EA
200004459,10,MZ-FG-R100,1,EA
200004459,20,MZ-TG-Y240,4,EA
200004459,30,MZ-FG-M550,2,EA
200004459,40,MZ-TG-Y120,7,EA
200004459,50,MZ-TG-A27,1,EA
200004460,10,MZ-FG-E15,6,EA
200004461,10,MZ-TG-A25,9,EA
200004461,20,MZ-FG-M525,5,EA
200004461,30,MZ-FG-C990,8,EA
200004461,40,MZ-TG-Y200,9,EA
200004462,10,MZ-FG-C10,3,EA
200004462,20,MZ-FG-C900,1,EA
200004462,30,MZ-TG-A20,1,EA
200004462,40,MZ-FG-M525,4,EA
200004462,50,MZ-FG-M550,9,EA
200004463,10,MZ-FG-E102,5,EA
200004463,20,MZ-FG-E108,9,EA
200004464,10,MZ-FG-C900,10,EA
200004464,20,FG226,1,EA
200004464,30,MZ-FG-R200,6,EA
200004464,40,MZ-FG-C900,2,EA
200004464,50,MZ-FG-M550,7,EA
200004464,60,MZ-FG-E15,1,EA
200004465,10,MZ-FG-C10,1,EA
200004465,20,M-01,1,EA
200004465,30,MZ-FG-P010,6,EA
200004465,40,MZ-FG-C20,5,EA
200004465,50,CM-FL-V00,10,EA
200004465,60,MZ-FG-C950,6,EA
200004466,10,MZ-TG-E202,4,EA
200004466,20,FG226,9,EA
200004466,30,MZ-TG-A20,7,EA
200004466,40,M-01,9,EA
200004466,50,M1,5,EA
200004467,10,TG11,4,EA
200004468,10,MZ-FG-E103,7,EA
200004469,10,MZ-FG-R200,3,EA
200004469,20,MZ-TG-Y240,6,EA
200004469,30,MZ-FG-M500,4,EA
200004469,40,MZ-FG-P010,9,EA
200004470,10,MZ-FG-E16,2,EA
200004471,10,M-01,1,EA
200004471,20,MZ-FG-M550,8,EA
200004471,30,MZ-FG-C950,6,EA
200004471,40,MZ-FG-C990,7,EA
200004471,50,MZ-FG-E15,4,EA
200004472,10,MZ-FG-E16,10,EA
200004473,10,MZ-FG-C950,2,EA
200004473,20,M-01,3,EA
200004473,30,MZ-TG-A25,8,EA
200004473,40,MZ-TG-Y240,10,EA
200004473,50,MZ-FG-C990,2,EA
200004474,10,MZ-FG-P010,2,EA
200004474,20,MZ-FG-C10,1,EA
200004474,30,MZ-FG-C20,7,EA
200004474,40,MZ-FG-C20,5,EA
200004475,10,MZ-FG-R200,7,EA
200004475,20,MZ-FG-M525,2,EA
200004475,30,MZ-TG-SR01,6,EA
200004475,40,MZ-FG-C950,6,EA
200004476,10,MZ-FG-C900,5,EA
200004476,20,MZ-TG-A27,7,EA
200004476,30,MZ-TG-A20,3,EA
200004476,40,FG226,5,EA
200004476,50,MZ-TG-A26,7,EA
200004477,10,MZ-FG-C950,9,EA
200004477,20,MZ-FG-C21,2,EA
200004477,30,MZ-FG-C990,10,EA
200004477,40,MZ-FG-P010,10,EA
200004478,10,MZ-FG-E102,2,EA
200004478,20,MZ-FG-E15,5,EA
200004478,30,MZ-TG-A20,6,EA
200004478,40,MZ-FG-C10,7,EA
200004478,50,MZ-FG-R200,8,EA
200004479,10,MZ-TG-Y200,8,EA
200004479,20,MZ-FG-C900,8,EA
200004479,30,CM-FL-V00,8,EA
200004480,10,MZ-FG-R300,3,EA
200004480,20,MZ-FG-E103,5,EA
200004480,30,MZ-TG-SR01,5,EA
200004480,40,MZ-FG-E101,4,EA
200004481,10,MZ-TG-Y200,5,EA
200004481,20,FG226,8,EA
200004482,10,M1,7,EA
200004482,20,MZ-FG-M500,3,EA
200004482,30,MZ-TG-A20,9,EA
200004482,40,MZ-FG-E15,4,EA
200004482,50,MZ-TG-A20,9,EA
200004483,10,MZ-FG-E103,2,EA
200004483,20,MZ-FG-E15,5,EA
200004483,30,MZ-FG-M525,10,EA
200004483,40,M1,9,EA
200004483,50,MZ-FG-M500,1,EA
200004484,10,MZ-FG-R200,1,EA
200004484,20,CM-FL-V00,1,EA
200004484,30,MZ-FG-C20,10,EA
200004484,40,MZ-TG-A26,7,EA
200004485,10,MZ-TG-E202,5,EA
200004486,10,TG11,9,EA
200004486,20,MZ-FG-C21,5,EA
200004486,30,MZ-FG-R200,10,EA
200004486,40,MZ-FG-E15,3,EA
200004486,50,MZ-TG-E202,5,EA
200004486,60,MZ-TG-A26,9,EA
200004487,10,MZ-FG-R300,9,EA
200004487,20,MZ-TG-Y200,7,EA
200004487,30,MZ-FG-R100,3,EA
200004487,40,MZ-FG-M500,2,EA
200004487,50,MZ-FG-E17,4,EA
200004487,60,M1,5,EA
200004488,10,MZ-FG-E17,7,EA
200004488,20,MZ-FG-E15,5,EA
200004488,30,MZ-TG-A20,8,EA
200004488,40,MZ-FG-C20,6,EA
200004488,50,MZ-FG-C21,1,EA
200004489,10,CM-FL-V00,6,EA
200004490,10,MZ-FG-M500,2,EA
200004490,20,MZ-FG-E108,7,EA
200004490,30,MZ-FG-P010,6,EA
200004490,40,MZ-FG-E15,5,EA
200004490,50,MZ-FG-M500,2,EA
200004490,60,MZ-FG-C10,5,EA
200004491,10,MZ-FG-P010,1,EA
200004491,20,FG226,2,EA
200004491,30,MZ-TG-E202,7,EA
200004491,40,MZ-FG-E103,2,EA
200004492,10,MZ-TG-Y120,2,EA
200004492,20,MZ-FG-C990,10,EA
200004492,30,MZ-FG-R200,6,EA
200004492,40,MZ-TG-E202,6,EA
200004492,50,MZ-FG-C900,2,EA
200004492,60,MZ-TG-E202,2,EA
200004493,10,MZ-FG-C900,7,EA
200004493,20,MZ-FG-C10,7,EA
200004494,10,MZ-FG-C21,3,EA
200004494,20,MZ-FG-R200,8,EA
200004495,10,MZ-FG-R100,7,EA
200004496,10,MZ-FG-E101,7,EA
200004496,20,MZ-FG-C21,10,EA
200004496,30,MZ-FG-R200,9,EA
200004496,40,TG11,3,EA
200004496,50,MZ-FG-C950,3,EA
200004496,60,MZ-TG-Y200,3,EA
200004497,10,MZ-FG-E102,7,EA
200004498,10,MZ-TG-Y240,9,EA
200004498,20,MZ-FG-C10,1,EA
200004498,30,MZ-TG-A20,5,EA
200004498,40,MZ-FG-C21,10,EA
200004498,50,CM-FL-V00,3,EA
200004499,10,MZ-FG-E17,8,EA
200004500,10,MZ-FG-C21,6,EA
200004500,20,MZ-FG-C950,1,EA
200004500,30,MZ-FG-E15,10,EA
200004501,10,MZ-FG-R100,4,EA
200004501,20,MZ-FG-C900,6,EA
200004501,30,MZ-TG-A20,4,EA
200004501,40,MZ-FG-R100,4,EA
200004501,50,MZ-TG-A27,6,EA
200004502,10,MZ-FG-C990,9,EA
200004502,20,MZ-FG-R100,4,EA
200004502,30,MZ-FG-R200,8,EA
200004502,40,MZ-FG-C21,2,EA
200004502,50,MZ-FG-R300,6,EA
200004502,60,MZ-FG-M550,6,EA
200004503,10,MZ-FG-E101,4,EA
200004503,20,TG11,8,EA
200004503,30,MZ-TG-E202,4,EA
200004504,10,MZ-FG-E108,5,EA
200004504,20,MZ-TG-E202,10,EA
200004504,30,MZ-FG-R200,10,EA
200004504,40,MZ-FG-C10,3,EA
200004504,50,MZ-TG-A25,5,EA
200004504,60,MZ-FG-M525,3,EA
200004505,10,MZ-FG-E103,8,EA
200004505,20,MZ-FG-R100,2,EA
200004505,30,MZ-FG-C10,4,EA
200004505,40,MZ-FG-E16,10,EA
200004505,50,MZ-FG-C21,5,EA
200004506,10,MZ-FG-P010,8,EA
200004506,20,MZ-TG-Y120,10,EA
200004506,30,MZ-TG-A20,9,EA
200004506,40,MZ-TG-SR01,7,EA
200004506,50,MZ-FG-C21,10,EA
200004507,10,MZ-FG-E16,7,EA
200004507,20,TG11,3,EA
200004507,30,MZ-FG-C990,2,EA
200004508,10,MZ-FG-R200,1,EA
200004508,20,M-01,9,EA
200004508,30,MZ-FG-C20,3,EA
200004508,40,MZ-FG-C10,2,EA
200004509,10,MZ-FG-R200,5,EA
200004509,20,MZ-TG-A20,9,EA
200004509,30,MZ-FG-E16,6,EA
200004510,10,MZ-FG-P010,7,EA
200004510,20,MZ-FG-M500,9,EA
200004510,30,MZ-FG-P010,9,EA
200004510,40,MZ-FG-E108,5,EA
200004510,50,MZ-FG-E17,9,EA
200004510,60,MZ-TG-SR01,4,EA
200004511,10,MZ-FG-C20,1,EA
200004511,20,MZ-TG-Y240,4,EA
200004511,30,MZ-FG-C990,3,EA
200004511,40,FG226,9,EA
200004511,50,MZ-TG-E202,7,EA
200004512,10,CM-FL-V00,1,EA
200004512,20,MZ-TG-Y240,5,EA
200004512,30,MZ-FG-E103,5,EA
200004513,10,MZ-FG-C10,8,EA
200004513,20,MZ-FG-C10,6,EA
200004513,30,MZ-FG-C21,2,EA
200004513,40,MZ-FG-C20,9,EA
200004514,10,MZ-FG-R200,10,EA
200004514,20,MZ-FG-M500,3,EA
200004514,30,MZ-FG-C20,10,EA
200004514,40,MZ-TG-A27,3,EA
200004515,10,MZ-FG-R100,3,EA
200004515,20,MZ-TG-Y120,5,EA
200004515,30,MZ-FG-C10,7,EA
200004515,40,MZ-TG-E202,5,EA
200004515,50,MZ-FG-M500,3,EA
200004516,10,MZ-TG-Y120,3,EA
200004516,20,M-01,4,EA
200004516,30,MZ-FG-C20,9,EA
200004516,40,MZ-TG-A25,9,EA
200004517,10,M1,4,EA
200004518,10,MZ-FG-E108,10,EA
200004518,20,MZ-FG-R300,3,EA
200004518,30,MZ-TG-A20,7,EA
200004518,40,MZ-FG-P010,10,EA
200004518,50,MZ-FG-E108,7,EA
200004519,10,MZ-FG-E103,2,EA
200004520,10,MZ-TG-A20,8,EA
200004520,20,MZ-FG-P010,1,EA
200004520,30,MZ-FG-E15,3,EA
200004521,10,MZ-FG-E103,4,EA
200004521,20,MZ-FG-M550,8,EA
200004522,10,MZ-FG-C21,3,EA
200004523,10,MZ-TG-A26,10,EA
200004523,20,MZ-TG-A25,9,EA
200004524,10,MZ-FG-E16,6,EA
200004524,20,MZ-TG-Y240,8,EA
200004524,30,MZ-TG-A20,9,EA
200004524,40,MZ-FG-E101,5,EA
200004524,50,MZ-TG-A26,3,EA
200004525,10,MZ-FG-C21,2,EA
200004525,20,MZ-FG-M525,4,EA
200004525,30,MZ-TG-SR01,6,EA
200004525,40,M1,4,EA
200004526,10,MZ-FG-R100,4,EA
200004527,10,MZ-FG-M550,8,EA
200004527,20,MZ-FG-R100,8,EA
200004527,30,MZ-FG-P010,3,EA
200004527,40,MZ-FG-E15,5,EA
200004528,10,CM-FL-V00,10,EA
200004528,20,MZ-FG-R100,9,EA
200004529,10,MZ-FG-R200,9,EA
200004529,20,MZ-FG-E17,7,EA
200004529,30,M-01,2,EA
200004530,10,MZ-TG-Y240,9,EA
200004530,20,M-01,7,EA
200004530,30,MZ-TG-SR01,10,EA
200004530,40,MZ-FG-E108,9,EA
200004531,10,MZ-FG-E108,6,EA
200004531,20,MZ-FG-R100,6,EA
200004532,10,MZ-TG-A25,9,EA
200004532,20,MZ-TG-SR01,9,EA
200004533,10,CM-FL-V00,8,EA
200004533,20,M1,10,EA
200004533,30,MZ-FG-R100,4,EA
200004533,40,MZ-FG-R200,6,EA
200004533,50,MZ-TG-A20,7,EA
200004534,10,MZ-TG-E202,4,EA
200004534,20,MZ-FG-C950,4,EA
200004534,30,MZ-FG-R200,5,EA
200004534,40,MZ-FG-E102,7,EA
200004534,50,MZ-FG-E102,2,EA
200004534,60,MZ-FG-E17,5,EA
200004535,10,MZ-FG-C990,9,EA
200004535,20,MZ-TG-Y120,3,EA
200004535,30,MZ-FG-E15,2,EA
200004536,10,M-01,10,EA
200004536,20,MZ-TG-Y120,2,EA
200004537,10,MZ-FG-M500,9,EA
200004537,20,MZ-FG-E108,1,EA
200004537,30,FG226,8,EA
200004538,10,MZ-TG-Y200,8,EA
200004538,20,MZ-FG-M525,7,EA
200004538,30,MZ-TG-A20,3,EA
200004538,40,FG226,5,EA
200004538,50,MZ-FG-C10,4,EA
200004539,10,MZ-FG-E16,5,EA
200004539,20,MZ-TG-A20,3,EA
200004540,10,MZ-TG-SR01,4,EA
200004540,20,MZ-TG-Y200,7,EA
200004540,30,MZ-TG-SR01,4,EA
