SALESORDERID,CREATEDBY,CREATEDAT,CHANGEDBY,CHANGEDAT,FISCVARIANT,FISCALYEARPERIOD,PARTNERID,SALESORG,LIFECYCLESTATUS,BILLINGSTATUS,DELIVERYSTATUS,SALESORDERITEM,PRODUCTID,NOTEID,ITEMATPSTATUS,OPITEMPOS,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITYUNIT,QUANTITY,DELIVERYDATE
400000141,5,20170825,5,20170830,K4,2017008,100000023,APJ,C,C,C,100,MB-1031, ,I,,USD,616.55,539.48125,77.06875,EA,6,20171017
400000142,11,20170828,11,20170830,K4,2017008,100000004,AMER,C,C,C,10,MB-1034, ,I,,USD,2374.05,2077.29375,296.75625,EA,6,20171015
400000142,11,20170828,11,20170830,K4,2017008,100000004,AMER,C,C,C,20,EB-1132, ,I,,USD,1805,1579.375,225.625,EA,9,20171015
400000142,11,20170828,11,20170830,K4,2017008,100000004,AMER,C,C,C,30,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,4,20171015
400000143,5,20170829,5,20170901,K4,2017008,100000020,APJ,C,C,C,10,RO-1001, ,I,,USD,498.75,436.40625,62.34375,EA,6,20171103
400000143,5,20170829,5,20170901,K4,2017008,100000020,APJ,C,C,C,20,RC-1054, ,I,,USD,5224.05,4571.04375,653.00625,EA,3,20171103
400000143,5,20170829,5,20170901,K4,2017008,100000020,APJ,C,C,C,30,HB-1174, ,I,,USD,360.05,315.04375,45.00625,EA,4,20171103
400000143,5,20170829,5,20170901,K4,2017008,100000020,APJ,C,C,C,40,HB-1171, ,I,,USD,664.05,581.04375,83.00625,EA,1,20171103
400000144,4,20170901,4,20170905,K4,2017009,100000023,APJ,C,C,C,10,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,9,20171026
400000144,4,20170901,4,20170905,K4,2017009,100000023,APJ,C,C,C,20,RC-1051, ,I,,USD,2374.05,2077.29375,296.75625,EA,9,20171026
400000144,4,20170901,4,20170905,K4,2017009,100000023,APJ,C,C,C,30,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,7,20171026
400000144,4,20170901,4,20170905,K4,2017009,100000023,APJ,C,C,C,40,EB-1135, ,I,,USD,2850,2493.75,356.25,EA,3,20171026
400000144,4,20170901,4,20170905,K4,2017009,100000023,APJ,C,C,C,50,RC-1053, ,I,,USD,4369.05,3822.91875,546.13125,EA,1,20171026
400000144,4,20170901,4,20170905,K4,2017009,100000023,APJ,C,C,C,60,MB-1032, ,I,,USD,1234.05,1079.79375,154.25625,EA,8,20171026
400000145,8,20170901,8,20170902,K4,2017009,100000007,EMEA,C,C,C,10,HB-1174, ,I,,USD,360.05,315.04375,45.00625,EA,7,20171013
400000145,8,20170901,8,20170902,K4,2017009,100000007,EMEA,C,C,C,20,HB-1174, ,I,,USD,360.05,315.04375,45.00625,EA,5,20171013
400000145,8,20170901,8,20170902,K4,2017009,100000007,EMEA,C,C,C,30,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,9,20171013
400000146,5,20170903,5,20170905,K4,2017009,100000020,APJ,C,C,C,10,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,6,20171023
400000146,5,20170903,5,20170905,K4,2017009,100000020,APJ,C,C,C,20,RC-1051, ,I,,USD,2374.05,2077.29375,296.75625,EA,6,20171023
400000146,5,20170903,5,20170905,K4,2017009,100000020,APJ,C,C,C,30,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,10,20171023
400000146,5,20170903,5,20170905,K4,2017009,100000020,APJ,C,C,C,40,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,10,20171023
400000146,5,20170903,5,20170905,K4,2017009,100000020,APJ,C,C,C,50,EB-1134, ,I,,USD,4560,3990,570,EA,4,20171023
400000146,5,20170903,5,20170905,K4,2017009,100000020,APJ,C,C,C,60,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,5,20171023
400000146,5,20170903,5,20170905,K4,2017009,100000020,APJ,C,C,C,70,CC-1021, ,I,,USD,1086.8,950.95,135.85,EA,6,20171023
400000146,5,20170903,5,20170905,K4,2017009,100000020,APJ,C,C,C,80,BX-1014, ,I,,USD,759.05,664.16875,94.88125,EA,1,20171023
400000147,2,20170903,2,20170906,K4,2017009,100000036,EMEA,C,C,C,10,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,2,20171010
400000147,2,20170903,2,20170906,K4,2017009,100000036,EMEA,C,C,C,20,MB-1032, ,I,,USD,1234.05,1079.79375,154.25625,EA,3,20171010
400000147,2,20170903,2,20170906,K4,2017009,100000036,EMEA,C,C,C,30,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,1,20171010
400000147,2,20170903,2,20170906,K4,2017009,100000036,EMEA,C,C,C,40,CB-1162, ,I,,USD,380,332.5,47.5,EA,2,20171010
400000147,2,20170903,2,20170906,K4,2017009,100000036,EMEA,C,C,C,50,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,5,20171010
400000147,2,20170903,2,20170906,K4,2017009,100000036,EMEA,C,C,C,60,RC-1053, ,I,,USD,4369.05,3822.91875,546.13125,EA,3,20171010
400000147,2,20170903,2,20170906,K4,2017009,100000036,EMEA,C,C,C,70,DB-1082, ,I,,USD,1187.5,1039.0625,148.4375,EA,1,20171010
400000148,14,20170903,14,20170906,K4,2017009,100000004,AMER,C,C,C,10,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,9,20171013
400000148,14,20170903,14,20170906,K4,2017009,100000004,AMER,C,C,C,20,RC-1051, ,I,,USD,2374.05,2077.29375,296.75625,EA,8,20171013
400000148,14,20170903,14,20170906,K4,2017009,100000004,AMER,C,C,C,30,MB-1034, ,I,,USD,2374.05,2077.29375,296.75625,EA,2,20171013
400000148,14,20170903,14,20170906,K4,2017009,100000004,AMER,C,C,C,40,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,2,20171013
400000148,14,20170903,14,20170906,K4,2017009,100000004,AMER,C,C,C,50,EB-1135, ,I,,USD,2850,2493.75,356.25,EA,9,20171013
400000148,14,20170903,14,20170906,K4,2017009,100000004,AMER,C,C,C,60,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,5,20171013
400000148,14,20170903,14,20170906,K4,2017009,100000004,AMER,C,C,C,70,MB-1031, ,I,,USD,616.55,539.48125,77.06875,EA,7,20171013
400000148,14,20170903,14,20170906,K4,2017009,100000004,AMER,C,C,C,80,DB-1083, ,I,,USD,1139.05,996.66875,142.38125,EA,8,20171013
400000148,14,20170903,14,20170906,K4,2017009,100000004,AMER,C,C,C,90,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,2,20171013
400000149,4,20170906,4,20170910,K4,2017009,100000018,APJ,C,C,C,10,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,9,20171020
400000149,4,20170906,4,20170910,K4,2017009,100000018,APJ,C,C,C,20,EB-1132, ,I,,USD,1805,1579.375,225.625,EA,2,20171020
400000149,4,20170906,4,20170910,K4,2017009,100000018,APJ,C,C,C,30,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,9,20171020
400000149,4,20170906,4,20170910,K4,2017009,100000018,APJ,C,C,C,40,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,4,20171020
400000149,4,20170906,4,20170910,K4,2017009,100000018,APJ,C,C,C,50,CC-1022, ,I,,USD,1140,997.5,142.5,EA,9,20171020
400000149,4,20170906,4,20170910,K4,2017009,100000018,APJ,C,C,C,60,EB-1136, ,I,,USD,4750,4156.25,593.75,EA,3,20171020
400000150,5,20170906,5,20170909,K4,2017009,100000023,APJ,C,C,C,10,HB-1175, ,I,,USD,854.05,747.29375,106.75625,EA,4,20171113
400000150,5,20170906,5,20170909,K4,2017009,100000023,APJ,C,C,C,20,RO-1001, ,I,,USD,498.75,436.40625,62.34375,EA,10,20171113
400000150,5,20170906,5,20170909,K4,2017009,100000023,APJ,C,C,C,30,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,1,20171113
400000150,5,20170906,5,20170909,K4,2017009,100000023,APJ,C,C,C,40,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,9,20171113
400000150,5,20170906,5,20170909,K4,2017009,100000023,APJ,C,C,C,50,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,2,20171113
400000150,5,20170906,5,20170909,K4,2017009,100000023,APJ,C,C,C,60,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,9,20171113
400000150,5,20170906,5,20170909,K4,2017009,100000023,APJ,C,C,C,70,RO-1001, ,I,,USD,498.75,436.40625,62.34375,EA,9,20171113
400000150,5,20170906,5,20170909,K4,2017009,100000023,APJ,C,C,C,80,DB-1082, ,I,,USD,1187.5,1039.0625,148.4375,EA,9,20171113
400000150,5,20170906,5,20170909,K4,2017009,100000023,APJ,C,C,C,90,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,10,20171113
400000151,3,20170908,3,20170910,K4,2017009,100000039,EMEA,C,C,C,10,RO-1003, ,I,,USD,684.95,599.33125,85.61875,EA,4,20171031
400000151,3,20170908,3,20170910,K4,2017009,100000039,EMEA,C,C,C,20,DB-1083, ,I,,USD,1139.05,996.66875,142.38125,EA,10,20171031
400000152,2,20170911,2,20170912,K4,2017009,100000014,EMEA,C,C,C,10,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,10,20171108
400000152,2,20170911,2,20170912,K4,2017009,100000014,EMEA,C,C,C,20,HB-1175, ,I,,USD,854.05,747.29375,106.75625,EA,7,20171108
400000152,2,20170911,2,20170912,K4,2017009,100000014,EMEA,C,C,C,30,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,6,20171108
400000152,2,20170911,2,20170912,K4,2017009,100000014,EMEA,C,C,C,40,MB-1032, ,I,,USD,1234.05,1079.79375,154.25625,EA,5,20171108
400000152,2,20170911,2,20170912,K4,2017009,100000014,EMEA,C,C,C,50,RO-1001, ,I,,USD,498.75,436.40625,62.34375,EA,10,20171108
400000152,2,20170911,2,20170912,K4,2017009,100000014,EMEA,C,C,C,60,MB-1031, ,I,,USD,616.55,539.48125,77.06875,EA,7,20171108
400000152,2,20170911,2,20170912,K4,2017009,100000014,EMEA,C,C,C,70,CB-1162, ,I,,USD,380,332.5,47.5,EA,2,20171108
400000152,2,20170911,2,20170912,K4,2017009,100000014,EMEA,C,C,C,80,EB-1131, ,I,,USD,1425,1246.875,178.125,EA,7,20171108
400000152,2,20170911,2,20170912,K4,2017009,100000014,EMEA,C,C,C,90,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,9,20171108
400000152,2,20170911,2,20170912,K4,2017009,100000014,EMEA,C,C,C,100,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,1,20171108
400000153,4,20170912,4,20170913,K4,2017009,100000016,APJ,C,C,C,10,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,7,20171106
400000153,4,20170912,4,20170913,K4,2017009,100000016,APJ,C,C,C,20,EB-1132, ,I,,USD,1805,1579.375,225.625,EA,10,20171106
400000153,4,20170912,4,20170913,K4,2017009,100000016,APJ,C,C,C,30,MB-1034, ,I,,USD,2374.05,2077.29375,296.75625,EA,3,20171106
400000153,4,20170912,4,20170913,K4,2017009,100000016,APJ,C,C,C,40,HB-1172, ,I,,USD,759.05,664.16875,94.88125,EA,8,20171106
400000153,4,20170912,4,20170913,K4,2017009,100000016,APJ,C,C,C,50,HB-1171, ,I,,USD,664.05,581.04375,83.00625,EA,9,20171106
400000153,4,20170912,4,20170913,K4,2017009,100000016,APJ,C,C,C,60,CC-1021, ,I,,USD,1086.8,950.95,135.85,EA,6,20171106
400000153,4,20170912,4,20170913,K4,2017009,100000016,APJ,C,C,C,70,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,4,20171106
400000153,4,20170912,4,20170913,K4,2017009,100000016,APJ,C,C,C,80,EB-1135, ,I,,USD,2850,2493.75,356.25,EA,2,20171106
400000153,4,20170912,4,20170913,K4,2017009,100000016,APJ,C,C,C,90,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,2,20171106
400000153,4,20170912,4,20170913,K4,2017009,100000016,APJ,C,C,C,100,CB-1162, ,I,,USD,380,332.5,47.5,EA,3,20171106
400000154,2,20170912,2,20170915,K4,2017009,100000037,EMEA,C,C,C,10,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,1,20171028
400000154,2,20170912,2,20170915,K4,2017009,100000037,EMEA,C,C,C,20,RC-1057, ,I,,USD,4749.05,4155.41875,593.63125,EA,10,20171028
400000154,2,20170912,2,20170915,K4,2017009,100000037,EMEA,C,C,C,30,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,10,20171028
400000154,2,20170912,2,20170915,K4,2017009,100000037,EMEA,C,C,C,40,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,1,20171028
400000154,2,20170912,2,20170915,K4,2017009,100000037,EMEA,C,C,C,50,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,1,20171028
400000154,2,20170912,2,20170915,K4,2017009,100000037,EMEA,C,C,C,60,BX-1014, ,I,,USD,759.05,664.16875,94.88125,EA,10,20171028
400000154,2,20170912,2,20170915,K4,2017009,100000037,EMEA,C,C,C,70,MB-1034, ,I,,USD,2374.05,2077.29375,296.75625,EA,5,20171028
400000154,2,20170912,2,20170915,K4,2017009,100000037,EMEA,C,C,C,80,RO-1003, ,I,,USD,684.95,599.33125,85.61875,EA,10,20171028
400000154,2,20170912,2,20170915,K4,2017009,100000037,EMEA,C,C,C,90,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,9,20171028
400000154,2,20170912,2,20170915,K4,2017009,100000037,EMEA,C,C,C,100,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,10,20171028
400000155,8,20170915,8,20170920,K4,2017009,100000035,EMEA,C,C,C,10,BX-1016, ,I,,USD,303.05,265.16875,37.88125,EA,9,20171114
400000155,8,20170915,8,20170920,K4,2017009,100000035,EMEA,C,C,C,20,BX-1014, ,I,,USD,759.05,664.16875,94.88125,EA,4,20171114
400000155,8,20170915,8,20170920,K4,2017009,100000035,EMEA,C,C,C,30,EB-1134, ,I,,USD,4560,3990,570,EA,10,20171114
400000155,8,20170915,8,20170920,K4,2017009,100000035,EMEA,C,C,C,40,RC-1052, ,I,,USD,3799.05,3324.16875,474.88125,EA,4,20171114
400000156,2,20170915,2,20170918,K4,2017009,100000039,EMEA,C,C,C,10,RC-1056, ,I,,USD,2374.05,2077.29375,296.75625,EA,10,20171114
400000156,2,20170915,2,20170918,K4,2017009,100000039,EMEA,C,C,C,20,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,2,20171114
400000156,2,20170915,2,20170918,K4,2017009,100000039,EMEA,C,C,C,30,EB-1134, ,I,,USD,4560,3990,570,EA,1,20171114
400000156,2,20170915,2,20170918,K4,2017009,100000039,EMEA,C,C,C,40,EB-1135, ,I,,USD,2850,2493.75,356.25,EA,9,20171114
400000156,2,20170915,2,20170918,K4,2017009,100000039,EMEA,C,C,C,50,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,4,20171114
400000156,2,20170915,2,20170918,K4,2017009,100000039,EMEA,C,C,C,60,EB-1136, ,I,,USD,4750,4156.25,593.75,EA,8,20171114
400000156,2,20170915,2,20170918,K4,2017009,100000039,EMEA,C,C,C,70,CC-1021, ,I,,USD,1086.8,950.95,135.85,EA,5,20171114
400000157,9,20170917,9,20170920,K4,2017009,100000003,AMER,C,C,C,10,EB-1132, ,I,,USD,1805,1579.375,225.625,EA,7,20171110
400000157,9,20170917,9,20170920,K4,2017009,100000003,AMER,C,C,C,20,HB-1171, ,I,,USD,664.05,581.04375,83.00625,EA,6,20171110
400000157,9,20170917,9,20170920,K4,2017009,100000003,AMER,C,C,C,30,DB-1082, ,I,,USD,1187.5,1039.0625,148.4375,EA,10,20171110
400000157,9,20170917,9,20170920,K4,2017009,100000003,AMER,C,C,C,40,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,10,20171110
400000157,9,20170917,9,20170920,K4,2017009,100000003,AMER,C,C,C,50,RC-1052, ,I,,USD,3799.05,3324.16875,474.88125,EA,5,20171110
400000157,9,20170917,9,20170920,K4,2017009,100000003,AMER,C,C,C,60,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,8,20171110
400000157,9,20170917,9,20170920,K4,2017009,100000003,AMER,C,C,C,70,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,9,20171110
400000157,9,20170917,9,20170920,K4,2017009,100000003,AMER,C,C,C,80,EB-1132, ,I,,USD,1805,1579.375,225.625,EA,5,20171110
400000157,9,20170917,9,20170920,K4,2017009,100000003,AMER,C,C,C,90,RO-1001, ,I,,USD,498.75,436.40625,62.34375,EA,8,20171110
400000157,9,20170917,9,20170920,K4,2017009,100000003,AMER,C,C,C,100,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,3,20171110
400000158,2,20170919,2,20170922,K4,2017009,100000011,EMEA,C,C,C,10,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,7,20171107
400000158,2,20170919,2,20170922,K4,2017009,100000011,EMEA,C,C,C,20,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,4,20171107
400000158,2,20170919,2,20170922,K4,2017009,100000011,EMEA,C,C,C,30,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,3,20171107
400000158,2,20170919,2,20170922,K4,2017009,100000011,EMEA,C,C,C,40,RC-1057, ,I,,USD,4749.05,4155.41875,593.63125,EA,8,20171107
400000159,8,20170922,8,20170924,K4,2017009,100000011,EMEA,C,C,C,10,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,7,20171103
400000159,8,20170922,8,20170924,K4,2017009,100000011,EMEA,C,C,C,20,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,8,20171103
400000159,8,20170922,8,20170924,K4,2017009,100000011,EMEA,C,C,C,30,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,5,20171103
400000160,6,20170925,6,20170929,K4,2017009,100000028,EMEA,C,C,C,10,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,1,20171126
400000160,6,20170925,6,20170929,K4,2017009,100000028,EMEA,C,C,C,20,DB-1083, ,I,,USD,1139.05,996.66875,142.38125,EA,6,20171126
400000160,6,20170925,6,20170929,K4,2017009,100000028,EMEA,C,C,C,30,EB-1134, ,I,,USD,4560,3990,570,EA,9,20171126
400000160,6,20170925,6,20170929,K4,2017009,100000028,EMEA,C,C,C,40,RO-1001, ,I,,USD,498.75,436.40625,62.34375,EA,7,20171126
400000161,2,20170926,2,20170929,K4,2017009,100000039,EMEA,C,C,C,10,HB-1176, ,I,,USD,1139.05,996.66875,142.38125,EA,5,20171111
400000161,2,20170926,2,20170929,K4,2017009,100000039,EMEA,C,C,C,20,MB-1031, ,I,,USD,616.55,539.48125,77.06875,EA,6,20171111
400000162,9,20170929,9,20171004,K4,2017009,100000002,AMER,C,C,C,10,RC-1054, ,I,,USD,5224.05,4571.04375,653.00625,EA,2,20171116
400000162,9,20170929,9,20171004,K4,2017009,100000002,AMER,C,C,C,20,RC-1056, ,I,,USD,2374.05,2077.29375,296.75625,EA,7,20171116
400000162,9,20170929,9,20171004,K4,2017009,100000002,AMER,C,C,C,30,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,2,20171116
400000163,3,20170929,3,20171002,K4,2017009,100000025,EMEA,C,C,C,10,MB-1034, ,I,,USD,2374.05,2077.29375,296.75625,EA,8,20171126
400000163,3,20170929,3,20171002,K4,2017009,100000025,EMEA,C,C,C,20,EB-1133, ,I,,USD,2137.5,1870.3125,267.1875,EA,3,20171126
400000163,3,20170929,3,20171002,K4,2017009,100000025,EMEA,C,C,C,30,BX-1016, ,I,,USD,303.05,265.16875,37.88125,EA,6,20171126
400000163,3,20170929,3,20171002,K4,2017009,100000025,EMEA,C,C,C,40,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,3,20171126
400000163,3,20170929,3,20171002,K4,2017009,100000025,EMEA,C,C,C,50,EB-1135, ,I,,USD,2850,2493.75,356.25,EA,5,20171126
400000163,3,20170929,3,20171002,K4,2017009,100000025,EMEA,C,C,C,60,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,6,20171126
400000163,3,20170929,3,20171002,K4,2017009,100000025,EMEA,C,C,C,70,DB-1083, ,I,,USD,1139.05,996.66875,142.38125,EA,8,20171126
400000164,12,20170929,12,20171003,K4,2017009,100000004,AMER,X,X,X,10,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,7,29991212
400000164,12,20170929,12,20171003,K4,2017009,100000004,AMER,X,X,X,20,EB-1132, ,I,,USD,1805,1579.375,225.625,EA,9,29991212
400000164,12,20170929,12,20171003,K4,2017009,100000004,AMER,X,X,X,30,CC-1023, ,I,,USD,1292.95,1131.33125,161.61875,EA,1,29991212
400000164,12,20170929,12,20171003,K4,2017009,100000004,AMER,X,X,X,40,BX-1012, ,I,,USD,379.05,331.66875,47.38125,EA,2,29991212
400000165,2,20170929,2,20171003,K4,2017009,100000005,EMEA,C,C,C,10,MB-1031, ,I,,USD,616.55,539.48125,77.06875,EA,3,20171203
400000165,2,20170929,2,20171003,K4,2017009,100000005,EMEA,C,C,C,20,EB-1134, ,I,,USD,4560,3990,570,EA,9,20171203
400000165,2,20170929,2,20171003,K4,2017009,100000005,EMEA,C,C,C,30,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,6,20171203
400000165,2,20170929,2,20171003,K4,2017009,100000005,EMEA,C,C,C,40,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,2,20171203
400000165,2,20170929,2,20171003,K4,2017009,100000005,EMEA,C,C,C,50,RC-1052, ,I,,USD,3799.05,3324.16875,474.88125,EA,3,20171203
400000165,2,20170929,2,20171003,K4,2017009,100000005,EMEA,C,C,C,60,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,4,20171203
400000165,2,20170929,2,20171003,K4,2017009,100000005,EMEA,C,C,C,70,CB-1161, ,I,,USD,379.05,331.66875,47.38125,EA,1,20171203
400000165,2,20170929,2,20171003,K4,2017009,100000005,EMEA,C,C,C,80,EB-1133, ,I,,USD,2137.5,1870.3125,267.1875,EA,7,20171203
400000165,2,20170929,2,20171003,K4,2017009,100000005,EMEA,C,C,C,90,MB-1033, ,I,,USD,3799.05,3324.16875,474.88125,EA,6,20171203
400000166,8,20171001,8,20171004,K4,2017010,100000009,EMEA,C,C,C,10,CC-1021, ,I,,USD,1086.8,950.95,135.85,EA,2,20171207
400000166,8,20171001,8,20171004,K4,2017010,100000009,EMEA,C,C,C,20,BX-1012, ,I,,USD,379.05,331.66875,47.38125,EA,1,20171207
400000166,8,20171001,8,20171004,K4,2017010,100000009,EMEA,C,C,C,30,DB-1081, ,I,,USD,1424.05,1246.04375,178.00625,EA,8,20171207
400000166,8,20171001,8,20171004,K4,2017010,100000009,EMEA,C,C,C,40,RC-1054, ,I,,USD,5224.05,4571.04375,653.00625,EA,10,20171207
400000166,8,20171001,8,20171004,K4,2017010,100000009,EMEA,C,C,C,50,EB-1134, ,I,,USD,4560,3990,570,EA,1,20171207
400000166,8,20171001,8,20171004,K4,2017010,100000009,EMEA,C,C,C,60,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,4,20171207
400000167,12,20171002,12,20171007,K4,2017010,100000003,AMER,C,C,C,10,MB-1034, ,I,,USD,2374.05,2077.29375,296.75625,EA,8,20171113
400000167,12,20171002,12,20171007,K4,2017010,100000003,AMER,C,C,C,20,DB-1083, ,I,,USD,1139.05,996.66875,142.38125,EA,3,20171113
400000168,6,20171002,6,20171005,K4,2017010,100000025,EMEA,C,C,C,10,HB-1175, ,I,,USD,854.05,747.29375,106.75625,EA,8,20171205
400000168,6,20171002,6,20171005,K4,2017010,100000025,EMEA,C,C,C,20,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,7,20171205
400000168,6,20171002,6,20171005,K4,2017010,100000025,EMEA,C,C,C,30,EB-1134, ,I,,USD,4560,3990,570,EA,8,20171205
400000168,6,20171002,6,20171005,K4,2017010,100000025,EMEA,C,C,C,40,HB-1176, ,I,,USD,1139.05,996.66875,142.38125,EA,9,20171205
400000168,6,20171002,6,20171005,K4,2017010,100000025,EMEA,C,C,C,50,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,2,20171205
400000168,6,20171002,6,20171005,K4,2017010,100000025,EMEA,C,C,C,60,CC-1022, ,I,,USD,1140,997.5,142.5,EA,8,20171205
400000168,6,20171002,6,20171005,K4,2017010,100000025,EMEA,C,C,C,70,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,9,20171205
400000169,12,20171005,12,20171010,K4,2017010,100000002,AMER,C,C,C,10,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,5,20171211
400000170,3,20171007,3,20171011,K4,2017010,100000009,EMEA,C,C,C,10,HB-1173, ,I,,USD,616.55,539.48125,77.06875,EA,3,20171124
400000170,3,20171007,3,20171011,K4,2017010,100000009,EMEA,C,C,C,20,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,1,20171124
400000170,3,20171007,3,20171011,K4,2017010,100000009,EMEA,C,C,C,30,EB-1134, ,I,,USD,4560,3990,570,EA,5,20171124
400000170,3,20171007,3,20171011,K4,2017010,100000009,EMEA,C,C,C,40,EB-1134, ,I,,USD,4560,3990,570,EA,7,20171124
400000171,4,20171007,4,20171012,K4,2017010,100000021,APJ,C,C,C,10,RC-1052, ,I,,USD,3799.05,3324.16875,474.88125,EA,10,20171125
400000171,4,20171007,4,20171012,K4,2017010,100000021,APJ,C,C,C,20,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,2,20171125
400000171,4,20171007,4,20171012,K4,2017010,100000021,APJ,C,C,C,30,BX-1014, ,I,,USD,759.05,664.16875,94.88125,EA,3,20171125
400000171,4,20171007,4,20171012,K4,2017010,100000021,APJ,C,C,C,40,CB-1163, ,I,,USD,273.6,239.4,34.2,EA,7,20171125
400000171,4,20171007,4,20171012,K4,2017010,100000021,APJ,C,C,C,50,HB-1175, ,I,,USD,854.05,747.29375,106.75625,EA,2,20171125
400000171,4,20171007,4,20171012,K4,2017010,100000021,APJ,C,C,C,60,HB-1171, ,I,,USD,664.05,581.04375,83.00625,EA,4,20171125
400000171,4,20171007,4,20171012,K4,2017010,100000021,APJ,C,C,C,70,EB-1137, ,I,,USD,7505,6566.875,938.125,EA,8,20171125
400000171,4,20171007,4,20171012,K4,2017010,100000021,APJ,C,C,C,80,BX-1013, ,I,,USD,426.55,373.23125,53.31875,EA,8,20171125
400000171,4,20171007,4,20171012,K4,2017010,100000021,APJ,C,C,C,90,RC-1057, ,I,,USD,4749.05,4155.41875,593.63125,EA,7,20171125
400000171,4,20171007,4,20171012,K4,2017010,100000021,APJ,C,C,C,100,BX-1015, ,I,,USD,284.05,248.54375,35.50625,EA,9,20171125
400000172,5,20171010,5,20171011,K4,2017010,100000017,APJ,C,C,C,10,DB-1082, ,I,,USD,1187.5,1039.0625,148.4375,EA,8,20171214
400000172,5,20171010,5,20171011,K4,2017010,100000017,APJ,C,C,C,20,BX-1011, ,I,,USD,236.55,206.98125,29.56875,EA,7,20171214
400000172,5,20171010,5,20171011,K4,2017010,100000017,APJ,C,C,C,30,EB-1134, ,I,,USD,4560,3990,570,EA,9,20171214
400000172,5,20171010,5,20171011,K4,2017010,100000017,APJ,C,C,C,40,RC-1055, ,I,,USD,1899.05,1661.66875,237.38125,EA,7,20171214
400000172,5,20171010,5,20171011,K4,2017010,100000017,APJ,C,C,C,50,RC-1057, ,I,,USD,4749.05,4155.41875,593.63125,EA,8,20171214
